datetime,latitude,longitude,altitude
2026-04-03T13:00:00Z,-25.35160,-51.48130,1030.0
2026-04-03T13:01:00Z,-25.35278,-51.47973,1275.4
2026-04-03T13:02:00Z,-25.35489,-51.47688,1520.8
2026-04-03T13:03:00Z,-25.35736,-51.47321,1766.2
2026-04-03T13:04:00Z,-25.35963,-51.46940,2011.6
2026-04-03T13:05:00Z,-25.36161,-51.46566,2257.0
2026-04-03T13:06:00Z,-25.36335,-51.46205,2502.4
2026-04-03T13:07:00Z,-25.36489,-51.45843,2747.8
2026-04-03T13:08:00Z,-25.36622,-51.45463,2993.2
2026-04-03T13:09:00Z,-25.36705,-51.45048,3238.6
2026-04-03T13:10:00Z,-25.36703,-51.44603,3484.0
2026-04-03T13:11:00Z,-25.36628,-51.44164,3729.4
2026-04-03T13:12:00Z,-25.36513,-51.43761,3974.8
2026-04-03T13:13:00Z,-25.36382,-51.43397,4220.2
2026-04-03T13:14:00Z,-25.36255,-51.43057,4465.6
2026-04-03T13:15:00Z,-25.36134,-51.42724,4711.0
2026-04-03T13:16:00Z,-25.36013,-51.42389,4956.4
2026-04-03T13:17:00Z,-25.35887,-51.42056,5201.8
2026-04-03T13:18:00Z,-25.35759,-51.41734,5447.2
2026-04-03T13:19:00Z,-25.35634,-51.41423,5692.6
2026-04-03T13:20:00Z,-25.35516,-51.41124,5938.0
2026-04-03T13:21:00Z,-25.35393,-51.40824,6183.4
2026-04-03T13:22:00Z,-25.35262,-51.40512,6428.8
2026-04-03T13:23:00Z,-25.35118,-51.40172,6674.2
2026-04-03T13:24:00Z,-25.34966,-51.39804,6919.6
2026-04-03T13:25:00Z,-25.34808,-51.39412,7165.0
2026-04-03T13:26:00Z,-25.34649,-51.39003,7410.4
2026-04-03T13:27:00Z,-25.34491,-51.38583,7655.8
2026-04-03T13:28:00Z,-25.34348,-51.38157,7901.2
2026-04-03T13:29:00Z,-25.34222,-51.37728,8146.6
2026-04-03T13:30:00Z,-25.34114,-51.37288,8392.0
2026-04-03T13:31:00Z,-25.34025,-51.36835,8637.4
2026-04-03T13:32:00Z,-25.33956,-51.36361,8882.8
2026-04-03T13:33:00Z,-25.33911,-51.35866,9128.2
2026-04-03T13:34:00Z,-25.33907,-51.35363,9373.6
2026-04-03T13:35:00Z,-25.33955,-51.34859,9619.0
2026-04-03T13:36:00Z,-25.34049,-51.34340,9864.4
2026-04-03T13:37:00Z,-25.34184,-51.33791,10109.8
2026-04-03T13:38:00Z,-25.34359,-51.33209,10355.2
2026-04-03T13:39:00Z,-25.34548,-51.32577,10600.6
2026-04-03T13:40:00Z,-25.34749,-51.31891,10846.0
2026-04-03T13:41:00Z,-25.34964,-51.31168,11091.4
2026-04-03T13:42:00Z,-25.35198,-51.30432,11336.8
2026-04-03T13:43:00Z,-25.35450,-51.29683,11582.2
2026-04-03T13:44:00Z,-25.35697,-51.28914,11827.6
2026-04-03T13:45:00Z,-25.35919,-51.28117,12073.0
2026-04-03T13:46:00Z,-25.36114,-51.27293,12318.4
2026-04-03T13:47:00Z,-25.36273,-51.26440,12563.8
2026-04-03T13:48:00Z,-25.36380,-51.25556,12809.2
2026-04-03T13:49:00Z,-25.36433,-51.24641,13054.6
2026-04-03T13:50:00Z,-25.36429,-51.23707,13300.0
2026-04-03T13:51:00Z,-25.36332,-51.22866,13545.4
2026-04-03T13:52:00Z,-25.36137,-51.22138,13790.8
2026-04-03T13:53:00Z,-25.35845,-51.21522,14036.2
2026-04-03T13:54:00Z,-25.35472,-51.21008,14281.6
2026-04-03T13:55:00Z,-25.35130,-51.20523,14527.0
2026-04-03T13:56:00Z,-25.34829,-51.20061,14772.4
2026-04-03T13:57:00Z,-25.34569,-51.19620,15017.8
2026-04-03T13:58:00Z,-25.34351,-51.19200,15263.2
2026-04-03T13:59:00Z,-25.34144,-51.18836,15508.6
2026-04-03T14:00:00Z,-25.33923,-51.18557,15754.0
2026-04-03T14:01:00Z,-25.33689,-51.18363,15999.4
2026-04-03T14:02:00Z,-25.33442,-51.18254,16244.8
2026-04-03T14:03:00Z,-25.33181,-51.18231,16490.2
2026-04-03T14:04:00Z,-25.32912,-51.18283,16735.6
2026-04-03T14:05:00Z,-25.32654,-51.18382,16981.0
2026-04-03T14:06:00Z,-25.32407,-51.18525,17226.4
2026-04-03T14:07:00Z,-25.32172,-51.18711,17471.8
2026-04-03T14:08:00Z,-25.31949,-51.18941,17717.2
2026-04-03T14:09:00Z,-25.31738,-51.19215,17962.6
2026-04-03T14:10:00Z,-25.31539,-51.19532,18208.0
2026-04-03T14:11:00Z,-25.31352,-51.19894,18453.4
2026-04-03T14:12:00Z,-25.31177,-51.20298,18698.8
2026-04-03T14:13:00Z,-25.31023,-51.20722,18944.2
2026-04-03T14:14:00Z,-25.30897,-51.21156,19189.6
2026-04-03T14:15:00Z,-25.30797,-51.21600,19435.0
2026-04-03T14:16:00Z,-25.30723,-51.22053,19680.4
2026-04-03T14:17:00Z,-25.30676,-51.22515,19925.8
2026-04-03T14:18:00Z,-25.30656,-51.22988,20171.2
2026-04-03T14:19:00Z,-25.30663,-51.23469,20416.6
2026-04-03T14:20:00Z,-25.30695,-51.23960,20662.0
2026-04-03T14:21:00Z,-25.30742,-51.24469,20907.4
2026-04-03T14:22:00Z,-25.30790,-51.25004,21152.8
2026-04-03T14:23:00Z,-25.30840,-51.25563,21398.2
2026-04-03T14:24:00Z,-25.30893,-51.26148,21643.6
2026-04-03T14:25:00Z,-25.30947,-51.26757,21889.0
2026-04-03T14:26:00Z,-25.31003,-51.27391,22134.4
2026-04-03T14:27:00Z,-25.31061,-51.28051,22379.8
2026-04-03T14:28:00Z,-25.31121,-51.28734,22625.2
2026-04-03T14:29:00Z,-25.31182,-51.29443,22870.6
2026-04-03T14:30:00Z,-25.31245,-51.30176,23116.0
2026-04-03T14:31:00Z,-25.31310,-51.30933,23361.4
2026-04-03T14:32:00Z,-25.31375,-51.31715,23606.8
2026-04-03T14:33:00Z,-25.31443,-51.32520,23852.2
2026-04-03T14:34:00Z,-25.31522,-51.33331,24097.6
2026-04-03T14:35:00Z,-25.31623,-51.34129,24343.0
2026-04-03T14:36:00Z,-25.31746,-51.34915,24588.4
2026-04-03T14:37:00Z,-25.31890,-51.35688,24833.8
2026-04-03T14:38:00Z,-25.32056,-51.36449,25079.2
2026-04-03T14:39:00Z,-25.32243,-51.37197,25324.6
2026-04-03T14:40:00Z,-25.32452,-51.37933,25570.0
2026-04-03T14:41:00Z,-25.32683,-51.38655,25815.4
2026-04-03T14:42:00Z,-25.32935,-51.39365,26060.8
2026-04-03T14:43:00Z,-25.33209,-51.40062,26306.2
2026-04-03T14:44:00Z,-25.33502,-51.40746,26551.6
2026-04-03T14:45:00Z,-25.33785,-51.41425,26797.0
2026-04-03T14:46:00Z,-25.34050,-51.42101,27042.4
2026-04-03T14:47:00Z,-25.34296,-51.42774,27287.8
2026-04-03T14:48:00Z,-25.34524,-51.43444,27533.2
2026-04-03T14:49:00Z,-25.34733,-51.44112,27778.6
2026-04-03T14:50:00Z,-25.34923,-51.44777,28024.0
2026-04-03T14:51:00Z,-25.35095,-51.45440,28269.4
2026-04-03T14:52:00Z,-25.35248,-51.46101,28514.8
2026-04-03T14:53:00Z,-25.35383,-51.46760,28760.2
2026-04-03T14:54:00Z,-25.35499,-51.47417,29005.6
2026-04-03T14:55:00Z,-25.35597,-51.48073,29251.0
2026-04-03T14:56:00Z,-25.35676,-51.48726,29496.4
2026-04-03T14:57:00Z,-25.35737,-51.49379,29741.8
2026-04-03T14:58:00Z,-25.35779,-51.50030,29987.2
2026-04-03T14:58:03.28125Z,-25.35780,-51.50066,30000.6
2026-04-03T14:58:03.28125Z,-25.35780,-51.50066,30000.6
2026-04-03T14:59:03.28125Z,-25.35936,-51.50727,26912.4
2026-04-03T15:00:03.28125Z,-25.36155,-51.51447,24458.6
2026-04-03T15:01:03.28125Z,-25.36240,-51.52206,22423.3
2026-04-03T15:02:03.28125Z,-25.36320,-51.52800,20668.8
2026-04-03T15:03:03.28125Z,-25.36323,-51.53287,19126.9
2026-04-03T15:04:03.28125Z,-25.36194,-51.53681,17751.7
2026-04-03T15:05:03.28125Z,-25.36001,-51.53848,16510.5
2026-04-03T15:06:03.28125Z,-25.35787,-51.53678,15379.7
2026-04-03T15:07:03.28125Z,-25.35534,-51.53244,14341.1
2026-04-03T15:08:03.28125Z,-25.35316,-51.52641,13380.8
2026-04-03T15:09:03.28125Z,-25.35323,-51.51806,12487.9
2026-04-03T15:10:03.28125Z,-25.35456,-51.51041,11653.4
2026-04-03T15:11:03.28125Z,-25.35685,-51.50334,10870.0
2026-04-03T15:12:03.28125Z,-25.35891,-51.49657,10126.4
2026-04-03T15:13:03.28125Z,-25.35973,-51.49114,9415.5
2026-04-03T15:14:03.28125Z,-25.35974,-51.48647,8734.2
2026-04-03T15:15:03.28125Z,-25.35944,-51.48233,8079.5
2026-04-03T15:16:03.28125Z,-25.35886,-51.47835,7449.0
2026-04-03T15:17:03.28125Z,-25.35814,-51.47487,6840.5
2026-04-03T15:18:03.28125Z,-25.35738,-51.47182,6252.4
2026-04-03T15:19:03.28125Z,-25.35682,-51.46893,5682.9
2026-04-03T15:20:03.28125Z,-25.35630,-51.46578,5130.8
2026-04-03T15:21:03.28125Z,-25.35547,-51.46231,4594.7
2026-04-03T15:22:03.28125Z,-25.35407,-51.45869,4073.5
2026-04-03T15:23:03.28125Z,-25.35277,-51.45460,3566.3
2026-04-03T15:24:03.28125Z,-25.35267,-51.45033,3072.1
2026-04-03T15:25:03.28125Z,-25.35369,-51.44641,2590.2
2026-04-03T15:26:03.28125Z,-25.35512,-51.44290,2119.9
2026-04-03T15:27:03.28125Z,-25.35664,-51.43946,1660.4
2026-04-03T15:28:03.28125Z,-25.35798,-51.43607,1211.2
2026-04-03T15:28:15.9375Z,-25.35813,-51.43567,1118.5
