datetime,latitude,longitude,altitude
2026-04-06T13:00:00Z,-25.35183,-51.48156,0.0
2026-04-06T13:01:00Z,-25.35238,-51.48294,245.4
2026-04-06T13:02:00Z,-25.35294,-51.48432,490.8
2026-04-06T13:03:00Z,-25.35351,-51.48571,736.2
2026-04-06T13:04:00Z,-25.35413,-51.48722,981.6
2026-04-06T13:05:00Z,-25.35511,-51.48949,1227.0
2026-04-06T13:06:00Z,-25.35695,-51.49275,1472.4
2026-04-06T13:07:00Z,-25.35982,-51.49580,1717.8
2026-04-06T13:08:00Z,-25.36360,-51.49780,1963.2
2026-04-06T13:09:00Z,-25.36749,-51.49873,2208.6
2026-04-06T13:10:00Z,-25.37113,-51.49912,2454.0
2026-04-06T13:11:00Z,-25.37443,-51.49926,2699.4
2026-04-06T13:12:00Z,-25.37746,-51.49931,2944.8
2026-04-06T13:13:00Z,-25.38034,-51.49948,3190.2
2026-04-06T13:14:00Z,-25.38317,-51.49975,3435.6
2026-04-06T13:15:00Z,-25.38598,-51.49995,3681.0
2026-04-06T13:16:00Z,-25.38875,-51.49990,3926.4
2026-04-06T13:17:00Z,-25.39127,-51.49933,4171.8
2026-04-06T13:18:00Z,-25.39330,-51.49804,4417.2
2026-04-06T13:19:00Z,-25.39486,-51.49622,4662.6
2026-04-06T13:20:00Z,-25.39613,-51.49423,4908.0
2026-04-06T13:21:00Z,-25.39745,-51.49220,5153.4
2026-04-06T13:22:00Z,-25.39892,-51.48999,5398.8
2026-04-06T13:23:00Z,-25.40056,-51.48749,5644.2
2026-04-06T13:24:00Z,-25.40228,-51.48468,5889.6
2026-04-06T13:25:00Z,-25.40376,-51.48157,6135.0
2026-04-06T13:26:00Z,-25.40475,-51.47815,6380.4
2026-04-06T13:27:00Z,-25.40527,-51.47476,6625.8
2026-04-06T13:28:00Z,-25.40543,-51.47145,6871.2
2026-04-06T13:29:00Z,-25.40549,-51.46814,7116.6
2026-04-06T13:30:00Z,-25.40555,-51.46471,7362.0
2026-04-06T13:31:00Z,-25.40571,-51.46100,7607.4
2026-04-06T13:32:00Z,-25.40613,-51.45698,7852.8
2026-04-06T13:33:00Z,-25.40694,-51.45263,8098.2
2026-04-06T13:34:00Z,-25.40816,-51.44807,8343.6
2026-04-06T13:35:00Z,-25.40980,-51.44338,8589.0
2026-04-06T13:36:00Z,-25.41176,-51.43863,8834.4
2026-04-06T13:37:00Z,-25.41399,-51.43385,9079.8
2026-04-06T13:38:00Z,-25.41636,-51.42897,9325.2
2026-04-06T13:39:00Z,-25.41872,-51.42388,9570.6
2026-04-06T13:40:00Z,-25.42098,-51.41852,9816.0
2026-04-06T13:41:00Z,-25.42268,-51.41257,10061.4
2026-04-06T13:42:00Z,-25.42378,-51.40599,10306.8
2026-04-06T13:43:00Z,-25.42446,-51.39890,10552.2
2026-04-06T13:44:00Z,-25.42483,-51.39139,10797.6
2026-04-06T13:45:00Z,-25.42492,-51.38347,11043.0
2026-04-06T13:46:00Z,-25.42510,-51.37546,11288.4
2026-04-06T13:47:00Z,-25.42540,-51.36739,11533.8
