datetime,latitude,longitude,altitude
2026-04-04T13:00:00Z,-25.35160,-51.48130,1030.0
2026-04-04T13:01:00Z,-25.35199,-51.48063,1275.4
2026-04-04T13:02:00Z,-25.35257,-51.47937,1520.8
2026-04-04T13:03:00Z,-25.35320,-51.47771,1766.2
2026-04-04T13:04:00Z,-25.35377,-51.47603,2011.6
2026-04-04T13:05:00Z,-25.35429,-51.47447,2257.0
2026-04-04T13:06:00Z,-25.35484,-51.47302,2502.4
2026-04-04T13:07:00Z,-25.35545,-51.47160,2747.8
2026-04-04T13:08:00Z,-25.35612,-51.47006,2993.2
2026-04-04T13:09:00Z,-25.35675,-51.46838,3238.6
2026-04-04T13:10:00Z,-25.35718,-51.46671,3484.0
2026-04-04T13:11:00Z,-25.35716,-51.46518,3729.4
2026-04-04T13:12:00Z,-25.35652,-51.46387,3974.8
2026-04-04T13:13:00Z,-25.35527,-51.46288,4220.2
2026-04-04T13:14:00Z,-25.35350,-51.46227,4465.6
2026-04-04T13:15:00Z,-25.35137,-51.46203,4711.0
2026-04-04T13:16:00Z,-25.34904,-51.46209,4956.4
2026-04-04T13:17:00Z,-25.34669,-51.46232,5201.8
2026-04-04T13:18:00Z,-25.34438,-51.46259,5447.2
2026-04-04T13:19:00Z,-25.34211,-51.46287,5692.6
2026-04-04T13:20:00Z,-25.33982,-51.46314,5938.0
2026-04-04T13:21:00Z,-25.33741,-51.46343,6183.4
2026-04-04T13:22:00Z,-25.33481,-51.46377,6428.8
2026-04-04T13:23:00Z,-25.33193,-51.46416,6674.2
2026-04-04T13:24:00Z,-25.32874,-51.46457,6919.6
2026-04-04T13:25:00Z,-25.32521,-51.46495,7165.0
2026-04-04T13:26:00Z,-25.32153,-51.46526,7410.4
2026-04-04T13:27:00Z,-25.31778,-51.46552,7655.8
2026-04-04T13:28:00Z,-25.31396,-51.46582,7901.2
2026-04-04T13:29:00Z,-25.31008,-51.46618,8146.6
2026-04-04T13:30:00Z,-25.30609,-51.46669,8392.0
2026-04-04T13:31:00Z,-25.30198,-51.46735,8637.4
2026-04-04T13:32:00Z,-25.29767,-51.46816,8882.8
2026-04-04T13:33:00Z,-25.29314,-51.46913,9128.2
2026-04-04T13:34:00Z,-25.28859,-51.47000,9373.6
2026-04-04T13:35:00Z,-25.28414,-51.47064,9619.0
2026-04-04T13:36:00Z,-25.27980,-51.47082,9864.4
2026-04-04T13:37:00Z,-25.27560,-51.47016,10109.8
2026-04-04T13:38:00Z,-25.27153,-51.46868,10355.2
2026-04-04T13:39:00Z,-25.26751,-51.46664,10600.6
2026-04-04T13:40:00Z,-25.26352,-51.46408,10846.0
2026-04-04T13:41:00Z,-25.25953,-51.46108,11091.4
2026-04-04T13:42:00Z,-25.25544,-51.45778,11336.8
2026-04-04T13:43:00Z,-25.25125,-51.45419,11582.2
2026-04-04T13:44:00Z,-25.24685,-51.45024,11827.6
2026-04-04T13:45:00Z,-25.24210,-51.44588,12073.0
2026-04-04T13:46:00Z,-25.23700,-51.44111,12318.4
2026-04-04T13:47:00Z,-25.23156,-51.43599,12563.8
2026-04-04T13:48:00Z,-25.22580,-51.43065,12809.2
2026-04-04T13:49:00Z,-25.21974,-51.42512,13054.6
2026-04-04T13:50:00Z,-25.21341,-51.41944,13300.0
2026-04-04T13:51:00Z,-25.20729,-51.41411,13545.4
2026-04-04T13:52:00Z,-25.20151,-51.40926,13790.8
2026-04-04T13:53:00Z,-25.19605,-51.40487,14036.2
2026-04-04T13:54:00Z,-25.19094,-51.40093,14281.6
2026-04-04T13:55:00Z,-25.18627,-51.39714,14527.0
2026-04-04T13:56:00Z,-25.18204,-51.39347,14772.4
2026-04-04T13:57:00Z,-25.17825,-51.38992,15017.8
2026-04-04T13:58:00Z,-25.17491,-51.38649,15263.2
2026-04-04T13:59:00Z,-25.17177,-51.38334,15508.6
2026-04-04T14:00:00Z,-25.16862,-51.38063,15754.0
2026-04-04T14:01:00Z,-25.16549,-51.37835,15999.4
2026-04-04T14:02:00Z,-25.16235,-51.37650,16244.8
2026-04-04T14:03:00Z,-25.15922,-51.37509,16490.2
2026-04-04T14:04:00Z,-25.15621,-51.37413,16735.6
2026-04-04T14:05:00Z,-25.15356,-51.37362,16981.0
2026-04-04T14:06:00Z,-25.15131,-51.37355,17226.4
2026-04-04T14:07:00Z,-25.14944,-51.37393,17471.8
2026-04-04T14:08:00Z,-25.14796,-51.37475,17717.2
2026-04-04T14:09:00Z,-25.14686,-51.37601,17962.6
2026-04-04T14:10:00Z,-25.14614,-51.37771,18208.0
2026-04-04T14:11:00Z,-25.14581,-51.37985,18453.4
2026-04-04T14:12:00Z,-25.14585,-51.38241,18698.8
2026-04-04T14:13:00Z,-25.14598,-51.38523,18944.2
2026-04-04T14:14:00Z,-25.14609,-51.38822,19189.6
2026-04-04T14:15:00Z,-25.14617,-51.39140,19435.0
2026-04-04T14:16:00Z,-25.14624,-51.39475,19680.4
2026-04-04T14:17:00Z,-25.14628,-51.39828,19925.8
2026-04-04T14:18:00Z,-25.14629,-51.40199,20171.2
2026-04-04T14:19:00Z,-25.14627,-51.40588,20416.6
2026-04-04T14:20:00Z,-25.14623,-51.40994,20662.0
2026-04-04T14:21:00Z,-25.14622,-51.41421,20907.4
2026-04-04T14:22:00Z,-25.14629,-51.41870,21152.8
2026-04-04T14:23:00Z,-25.14646,-51.42341,21398.2
2026-04-04T14:24:00Z,-25.14671,-51.42834,21643.6
2026-04-04T14:25:00Z,-25.14706,-51.43349,21889.0
2026-04-04T14:26:00Z,-25.14750,-51.43887,22134.4
2026-04-04T14:27:00Z,-25.14804,-51.44447,22379.8
2026-04-04T14:28:00Z,-25.14868,-51.45029,22625.2
2026-04-04T14:29:00Z,-25.14942,-51.45633,22870.6
2026-04-04T14:30:00Z,-25.15026,-51.46260,23116.0
2026-04-04T14:31:00Z,-25.15121,-51.46909,23361.4
2026-04-04T14:32:00Z,-25.15227,-51.47580,23606.8
2026-04-04T14:33:00Z,-25.15343,-51.48274,23852.2
2026-04-04T14:34:00Z,-25.15466,-51.48990,24097.6
2026-04-04T14:35:00Z,-25.15593,-51.49728,24343.0
2026-04-04T14:36:00Z,-25.15723,-51.50487,24588.4
2026-04-04T14:37:00Z,-25.15856,-51.51267,24833.8
2026-04-04T14:38:00Z,-25.15992,-51.52068,25079.2
2026-04-04T14:39:00Z,-25.16131,-51.52890,25324.6
2026-04-04T14:40:00Z,-25.16272,-51.53733,25570.0
2026-04-04T14:41:00Z,-25.16415,-51.54597,25815.4
2026-04-04T14:42:00Z,-25.16562,-51.55481,26060.8
2026-04-04T14:43:00Z,-25.16710,-51.56386,26306.2
2026-04-04T14:44:00Z,-25.16861,-51.57308,26551.6
2026-04-04T14:45:00Z,-25.17002,-51.58217,26797.0
2026-04-04T14:46:00Z,-25.17130,-51.59104,27042.4
2026-04-04T14:47:00Z,-25.17246,-51.59968,27287.8
2026-04-04T14:48:00Z,-25.17350,-51.60811,27533.2
2026-04-04T14:49:00Z,-25.17440,-51.61631,27778.6
2026-04-04T14:50:00Z,-25.17518,-51.62430,28024.0
2026-04-04T14:51:00Z,-25.17583,-51.63207,28269.4
2026-04-04T14:52:00Z,-25.17635,-51.63962,28514.8
2026-04-04T14:53:00Z,-25.17674,-51.64697,28760.2
2026-04-04T14:54:00Z,-25.17700,-51.65409,29005.6
2026-04-04T14:55:00Z,-25.17714,-51.66101,29251.0
2026-04-04T14:56:00Z,-25.17714,-51.66772,29496.4
2026-04-04T14:57:00Z,-25.17701,-51.67423,29741.8
2026-04-04T14:58:00Z,-25.17674,-51.68052,29987.2
2026-04-04T14:58:03.28125Z,-25.17672,-51.68086,30000.6
2026-04-04T14:58:03.28125Z,-25.17672,-51.68086,30000.6
2026-04-04T14:59:03.28125Z,-25.17727,-51.68840,26912.4
2026-04-04T15:00:03.28125Z,-25.17877,-51.69677,24458.6
