datetime,latitude,longitude,altitude
2026-04-01T13:00:00Z,-25.35183,-51.48156,0.0
2026-04-01T13:01:00Z,-25.35243,-51.48201,245.4
2026-04-01T13:02:00Z,-25.35304,-51.48246,490.8
2026-04-01T13:03:00Z,-25.35364,-51.48291,736.2
2026-04-01T13:04:00Z,-25.35427,-51.48336,981.6
2026-04-01T13:05:00Z,-25.35528,-51.48403,1227.0
2026-04-01T13:06:00Z,-25.35711,-51.48480,1472.4
2026-04-01T13:07:00Z,-25.35928,-51.48462,1717.8
2026-04-01T13:08:00Z,-25.36116,-51.48305,1963.2
2026-04-01T13:09:00Z,-25.36233,-51.48068,2208.6
2026-04-01T13:10:00Z,-25.36274,-51.47809,2454.0
2026-04-01T13:11:00Z,-25.36250,-51.47536,2699.4
2026-04-01T13:12:00Z,-25.36186,-51.47238,2944.8
2026-04-01T13:13:00Z,-25.36099,-51.46907,3190.2
2026-04-01T13:14:00Z,-25.36001,-51.46542,3435.6
2026-04-01T13:15:00Z,-25.35903,-51.46159,3681.0
2026-04-01T13:16:00Z,-25.35812,-51.45781,3926.4
2026-04-01T13:17:00Z,-25.35728,-51.45431,4171.8
2026-04-01T13:18:00Z,-25.35656,-51.45117,4417.2
2026-04-01T13:19:00Z,-25.35602,-51.44830,4662.6
2026-04-01T13:20:00Z,-25.35566,-51.44554,4908.0
2026-04-01T13:21:00Z,-25.35539,-51.44270,5153.4
2026-04-01T13:22:00Z,-25.35525,-51.43969,5398.8
2026-04-01T13:23:00Z,-25.35527,-51.43655,5644.2
2026-04-01T13:24:00Z,-25.35548,-51.43341,5889.6
2026-04-01T13:25:00Z,-25.35588,-51.43020,6135.0
2026-04-01T13:26:00Z,-25.35638,-51.42704,6380.4
2026-04-01T13:27:00Z,-25.35682,-51.42431,6625.8
2026-04-01T13:28:00Z,-25.35703,-51.42213,6871.2
2026-04-01T13:29:00Z,-25.35689,-51.42054,7116.6
2026-04-01T13:30:00Z,-25.35630,-51.41918,7362.0
2026-04-01T13:31:00Z,-25.35514,-51.41789,7607.4
2026-04-01T13:32:00Z,-25.35268,-51.41661,7852.8
2026-04-01T13:33:00Z,-25.34876,-51.41530,8098.2
2026-04-01T13:34:00Z,-25.34312,-51.41366,8343.6
2026-04-01T13:35:00Z,-25.33582,-51.41166,8589.0
2026-04-01T13:36:00Z,-25.32777,-51.40914,8834.4
2026-04-01T13:37:00Z,-25.31916,-51.40607,9079.8
2026-04-01T13:38:00Z,-25.30984,-51.40258,9325.2
2026-04-01T13:39:00Z,-25.29976,-51.39873,9570.6
2026-04-01T13:40:00Z,-25.28904,-51.39467,9816.0
2026-04-01T13:41:00Z,-25.27783,-51.39064,10061.4
2026-04-01T13:42:00Z,-25.26613,-51.38662,10306.8
2026-04-01T13:43:00Z,-25.25410,-51.38255,10552.2
2026-04-01T13:44:00Z,-25.24178,-51.37841,10797.6
2026-04-01T13:45:00Z,-25.22923,-51.37429,11043.0
2026-04-01T13:46:00Z,-25.21652,-51.37037,11288.4
2026-04-01T13:47:00Z,-25.20366,-51.36665,11533.8
2026-04-01T13:48:00Z,-25.19072,-51.36323,11779.2
2026-04-01T13:49:00Z,-25.17783,-51.36020,12024.6
2026-04-01T13:50:00Z,-25.16498,-51.35756,12270.0
2026-04-01T13:51:00Z,-25.15217,-51.35543,12515.4
2026-04-01T13:52:00Z,-25.13946,-51.35402,12760.8
2026-04-01T13:53:00Z,-25.12683,-51.35336,13006.2
2026-04-01T13:54:00Z,-25.11432,-51.35340,13251.6
2026-04-01T13:55:00Z,-25.10233,-51.35386,13497.0
2026-04-01T13:56:00Z,-25.09098,-51.35465,13742.4
2026-04-01T13:57:00Z,-25.08027,-51.35577,13987.8
2026-04-01T13:58:00Z,-25.07018,-51.35720,14233.2
2026-04-01T13:59:00Z,-25.06034,-51.35861,14478.6
2026-04-01T14:00:00Z,-25.05068,-51.35993,14724.0
2026-04-01T14:01:00Z,-25.04120,-51.36115,14969.4
2026-04-01T14:02:00Z,-25.03191,-51.36227,15214.8
2026-04-01T14:03:00Z,-25.02309,-51.36364,15460.2
2026-04-01T14:04:00Z,-25.01515,-51.36573,15705.6
2026-04-01T14:05:00Z,-25.00808,-51.36855,15951.0
2026-04-01T14:06:00Z,-25.00188,-51.37211,16196.4
2026-04-01T14:07:00Z,-24.99655,-51.37640,16441.8
2026-04-01T14:08:00Z,-24.99203,-51.38136,16687.2
2026-04-01T14:09:00Z,-24.98781,-51.38650,16932.6
2026-04-01T14:10:00Z,-24.98385,-51.39175,17178.0
2026-04-01T14:11:00Z,-24.98016,-51.39714,17423.4
2026-04-01T14:12:00Z,-24.97673,-51.40265,17668.8
2026-04-01T14:13:00Z,-24.97356,-51.40831,17914.2
2026-04-01T14:14:00Z,-24.97066,-51.41410,18159.6
2026-04-01T14:15:00Z,-24.96803,-51.42004,18405.0
2026-04-01T14:16:00Z,-24.96566,-51.42613,18650.4
2026-04-01T14:17:00Z,-24.96369,-51.43224,18895.8
2026-04-01T14:18:00Z,-24.96222,-51.43824,19141.2
2026-04-01T14:19:00Z,-24.96125,-51.44414,19386.6
2026-04-01T14:20:00Z,-24.96077,-51.44992,19632.0
2026-04-01T14:21:00Z,-24.96080,-51.45559,19877.4
2026-04-01T14:22:00Z,-24.96133,-51.46111,20122.8
2026-04-01T14:23:00Z,-24.96237,-51.46651,20368.2
2026-04-01T14:24:00Z,-24.96390,-51.47175,20613.6
2026-04-01T14:25:00Z,-24.96568,-51.47689,20859.0
2026-04-01T14:26:00Z,-24.96737,-51.48196,21104.4
2026-04-01T14:27:00Z,-24.96896,-51.48698,21349.8
2026-04-01T14:28:00Z,-24.97046,-51.49194,21595.2
2026-04-01T14:29:00Z,-24.97186,-51.49684,21840.6
2026-04-01T14:30:00Z,-24.97317,-51.50169,22086.0
2026-04-01T14:31:00Z,-24.97438,-51.50648,22331.4
2026-04-01T14:32:00Z,-24.97549,-51.51122,22576.8
2026-04-01T14:33:00Z,-24.97651,-51.51591,22822.2
2026-04-01T14:34:00Z,-24.97744,-51.52055,23067.6
2026-04-01T14:35:00Z,-24.97827,-51.52513,23313.0
2026-04-01T14:36:00Z,-24.97901,-51.52967,23558.4
2026-04-01T14:37:00Z,-24.97965,-51.53417,23803.8
2026-04-01T14:38:00Z,-24.98028,-51.53866,24049.2
2026-04-01T14:39:00Z,-24.98100,-51.54321,24294.6
2026-04-01T14:40:00Z,-24.98179,-51.54783,24540.0
2026-04-01T14:41:00Z,-24.98267,-51.55252,24785.4
2026-04-01T14:42:00Z,-24.98363,-51.55728,25030.8
2026-04-01T14:43:00Z,-24.98467,-51.56212,25276.2
2026-04-01T14:44:00Z,-24.98578,-51.56703,25521.6
2026-04-01T14:45:00Z,-24.98698,-51.57204,25767.0
2026-04-01T14:46:00Z,-24.98825,-51.57713,26012.4
2026-04-01T14:47:00Z,-24.98960,-51.58232,26257.8
2026-04-01T14:48:00Z,-24.99102,-51.58758,26503.2
2026-04-01T14:49:00Z,-24.99236,-51.59271,26748.6
2026-04-01T14:50:00Z,-24.99358,-51.59763,26994.0
2026-04-01T14:51:00Z,-24.99468,-51.60235,27239.4
2026-04-01T14:52:00Z,-24.99565,-51.60684,27484.8
2026-04-01T14:53:00Z,-24.99649,-51.61112,27730.2
2026-04-01T14:54:00Z,-24.99719,-51.61518,27975.6
2026-04-01T14:55:00Z,-24.99776,-51.61901,28221.0
2026-04-01T14:56:00Z,-24.99819,-51.62262,28466.4
2026-04-01T14:57:00Z,-24.99847,-51.62599,28711.8
2026-04-01T14:58:00Z,-24.99861,-51.62913,28957.2
2026-04-01T14:59:00Z,-24.99859,-51.63203,29202.6
2026-04-01T15:00:00Z,-24.99843,-51.63469,29448.0
2026-04-01T15:01:00Z,-24.99811,-51.63711,29693.4
2026-04-01T15:02:00Z,-24.99764,-51.63931,29938.8
2026-04-01T15:02:27.65625Z,-24.99735,-51.64021,30051.9
2026-04-01T15:02:27.65625Z,-24.99735,-51.64021,30051.9
2026-04-01T15:03:27.65625Z,-24.99767,-51.64373,26952.2
2026-04-01T15:04:27.65625Z,-24.99889,-51.64872,24491.1
2026-04-01T15:05:27.65625Z,-24.99995,-51.65308,22450.9
2026-04-01T15:06:27.65625Z,-25.00162,-51.65752,20692.8
2026-04-01T15:07:27.65625Z,-25.00218,-51.66289,19148.2
2026-04-01T15:08:27.65625Z,-25.00013,-51.66937,17770.8
2026-04-01T15:09:27.65625Z,-24.99644,-51.67460,16527.9
2026-04-01T15:10:27.65625Z,-24.99002,-51.67707,15395.6
2026-04-01T15:11:27.65625Z,-24.98113,-51.67756,14355.7
2026-04-01T15:12:27.65625Z,-24.97093,-51.67842,13394.4
2026-04-01T15:13:27.65625Z,-24.95846,-51.67817,12500.5
2026-04-01T15:14:27.65625Z,-24.94572,-51.67623,11665.3
2026-04-01T15:15:27.65625Z,-24.93412,-51.67287,10881.2
2026-04-01T15:16:27.65625Z,-24.92324,-51.66864,10137.0
2026-04-01T15:17:27.65625Z,-24.91362,-51.66440,9425.8
2026-04-01T15:18:27.65625Z,-24.90596,-51.66080,8744.0
2026-04-01T15:19:27.65625Z,-24.90033,-51.65886,8088.9
2026-04-01T15:20:27.65625Z,-24.89799,-51.65729,7458.0
2026-04-01T15:21:27.65625Z,-24.89764,-51.65494,6849.3
2026-04-01T15:22:27.65625Z,-24.89827,-51.65144,6260.9
2026-04-01T15:23:27.65625Z,-24.89878,-51.64770,5691.2
2026-04-01T15:24:27.65625Z,-24.89851,-51.64437,5138.8
2026-04-01T15:25:27.65625Z,-24.89779,-51.64109,4602.4
