datetime,latitude,longitude,altitude
2026-04-01T13:00:00Z,-25.35160,-51.48130,1030.0
2026-04-01T13:01:00Z,-25.35255,-51.48127,1275.4
2026-04-01T13:02:00Z,-25.35431,-51.48062,1520.8
2026-04-01T13:03:00Z,-25.35642,-51.47892,1766.2
2026-04-01T13:04:00Z,-25.35818,-51.47641,2011.6
2026-04-01T13:05:00Z,-25.35925,-51.47352,2257.0
2026-04-01T13:06:00Z,-25.35960,-51.47046,2502.4
2026-04-01T13:07:00Z,-25.35930,-51.46735,2747.8
2026-04-01T13:08:00Z,-25.35861,-51.46424,2993.2
2026-04-01T13:09:00Z,-25.35786,-51.46100,3238.6
2026-04-01T13:10:00Z,-25.35726,-51.45745,3484.0
2026-04-01T13:11:00Z,-25.35688,-51.45358,3729.4
2026-04-01T13:12:00Z,-25.35666,-51.44947,3974.8
2026-04-01T13:13:00Z,-25.35643,-51.44527,4220.2
2026-04-01T13:14:00Z,-25.35601,-51.44104,4465.6
2026-04-01T13:15:00Z,-25.35531,-51.43681,4711.0
2026-04-01T13:16:00Z,-25.35434,-51.43253,4956.4
2026-04-01T13:17:00Z,-25.35313,-51.42815,5201.8
2026-04-01T13:18:00Z,-25.35175,-51.42361,5447.2
2026-04-01T13:19:00Z,-25.35027,-51.41901,5692.6
2026-04-01T13:20:00Z,-25.34876,-51.41444,5938.0
2026-04-01T13:21:00Z,-25.34716,-51.41002,6183.4
2026-04-01T13:22:00Z,-25.34532,-51.40573,6428.8
2026-04-01T13:23:00Z,-25.34310,-51.40148,6674.2
2026-04-01T13:24:00Z,-25.34062,-51.39720,6919.6
2026-04-01T13:25:00Z,-25.33794,-51.39288,7165.0
2026-04-01T13:26:00Z,-25.33497,-51.38869,7410.4
2026-04-01T13:27:00Z,-25.33166,-51.38466,7655.8
2026-04-01T13:28:00Z,-25.32779,-51.38089,7901.2
2026-04-01T13:29:00Z,-25.32334,-51.37738,8146.6
2026-04-01T13:30:00Z,-25.31821,-51.37408,8392.0
2026-04-01T13:31:00Z,-25.31230,-51.37096,8637.4
2026-04-01T13:32:00Z,-25.30524,-51.36795,8882.8
2026-04-01T13:33:00Z,-25.29707,-51.36503,9128.2
2026-04-01T13:34:00Z,-25.28843,-51.36199,9373.6
2026-04-01T13:35:00Z,-25.27937,-51.35882,9619.0
2026-04-01T13:36:00Z,-25.26978,-51.35533,9864.4
2026-04-01T13:37:00Z,-25.25958,-51.35142,10109.8
2026-04-01T13:38:00Z,-25.24868,-51.34720,10355.2
2026-04-01T13:39:00Z,-25.23685,-51.34293,10600.6
2026-04-01T13:40:00Z,-25.22405,-51.33863,10846.0
2026-04-01T13:41:00Z,-25.21031,-51.33465,11091.4
2026-04-01T13:42:00Z,-25.19562,-51.33131,11336.8
2026-04-01T13:43:00Z,-25.18000,-51.32862,11582.2
2026-04-01T13:44:00Z,-25.16404,-51.32644,11827.6
2026-04-01T13:45:00Z,-25.14808,-51.32471,12073.0
2026-04-01T13:46:00Z,-25.13211,-51.32344,12318.4
2026-04-01T13:47:00Z,-25.11645,-51.32270,12563.8
2026-04-01T13:48:00Z,-25.10136,-51.32256,12809.2
2026-04-01T13:49:00Z,-25.08684,-51.32300,13054.6
2026-04-01T13:50:00Z,-25.07291,-51.32396,13300.0
2026-04-01T13:51:00Z,-25.05970,-51.32511,13545.4
2026-04-01T13:52:00Z,-25.04723,-51.32643,13790.8
2026-04-01T13:53:00Z,-25.03550,-51.32791,14036.2
2026-04-01T13:54:00Z,-25.02439,-51.32964,14281.6
2026-04-01T13:55:00Z,-25.01358,-51.33183,14527.0
2026-04-01T13:56:00Z,-25.00303,-51.33451,14772.4
2026-04-01T13:57:00Z,-24.99276,-51.33770,15017.8
2026-04-01T13:58:00Z,-24.98278,-51.34138,15263.2
2026-04-01T13:59:00Z,-24.97347,-51.34546,15508.6
2026-04-01T14:00:00Z,-24.96503,-51.34988,15754.0
2026-04-01T14:01:00Z,-24.95748,-51.35465,15999.4
2026-04-01T14:02:00Z,-24.95082,-51.35976,16244.8
2026-04-01T14:03:00Z,-24.94505,-51.36520,16490.2
2026-04-01T14:04:00Z,-24.94002,-51.37094,16735.6
2026-04-01T14:05:00Z,-24.93543,-51.37690,16981.0
2026-04-01T14:06:00Z,-24.93124,-51.38309,17226.4
2026-04-01T14:07:00Z,-24.92745,-51.38950,17471.8
2026-04-01T14:08:00Z,-24.92406,-51.39615,17717.2
2026-04-01T14:09:00Z,-24.92106,-51.40304,17962.6
2026-04-01T14:10:00Z,-24.91846,-51.41017,18208.0
2026-04-01T14:11:00Z,-24.91625,-51.41756,18453.4
2026-04-01T14:12:00Z,-24.91441,-51.42517,18698.8
2026-04-01T14:13:00Z,-24.91296,-51.43263,18944.2
2026-04-01T14:14:00Z,-24.91186,-51.43978,19189.6
2026-04-01T14:15:00Z,-24.91114,-51.44662,19435.0
2026-04-01T14:16:00Z,-24.91078,-51.45314,19680.4
2026-04-01T14:17:00Z,-24.91079,-51.45933,19925.8
2026-04-01T14:18:00Z,-24.91116,-51.46519,20171.2
2026-04-01T14:19:00Z,-24.91190,-51.47071,20416.6
2026-04-01T14:20:00Z,-24.91300,-51.47589,20662.0
2026-04-01T14:21:00Z,-24.91418,-51.48084,20907.4
2026-04-01T14:22:00Z,-24.91530,-51.48565,21152.8
2026-04-01T14:23:00Z,-24.91634,-51.49032,21398.2
2026-04-01T14:24:00Z,-24.91730,-51.49484,21643.6
2026-04-01T14:25:00Z,-24.91818,-51.49923,21889.0
2026-04-01T14:26:00Z,-24.91899,-51.50348,22134.4
2026-04-01T14:27:00Z,-24.91972,-51.50759,22379.8
2026-04-01T14:28:00Z,-24.92037,-51.51158,22625.2
2026-04-01T14:29:00Z,-24.92094,-51.51543,22870.6
2026-04-01T14:30:00Z,-24.92143,-51.51917,23116.0
2026-04-01T14:31:00Z,-24.92184,-51.52278,23361.4
2026-04-01T14:32:00Z,-24.92218,-51.52628,23606.8
2026-04-01T14:33:00Z,-24.92243,-51.52967,23852.2
2026-04-01T14:34:00Z,-24.92278,-51.53321,24097.6
2026-04-01T14:35:00Z,-24.92332,-51.53704,24343.0
2026-04-01T14:36:00Z,-24.92404,-51.54118,24588.4
2026-04-01T14:37:00Z,-24.92495,-51.54560,24833.8
2026-04-01T14:38:00Z,-24.92605,-51.55033,25079.2
2026-04-01T14:39:00Z,-24.92732,-51.55535,25324.6
2026-04-01T14:40:00Z,-24.92878,-51.56067,25570.0
2026-04-01T14:41:00Z,-24.93041,-51.56629,25815.4
