datetime,latitude,longitude,altitude
2026-04-05T13:00:00Z,-25.05520,-50.12820,1030.0
2026-04-05T13:01:00Z,-25.05574,-50.13058,1275.4
2026-04-05T13:02:00Z,-25.05674,-50.13309,1520.8
2026-04-05T13:03:00Z,-25.05827,-50.13536,1766.2
2026-04-05T13:04:00Z,-25.06009,-50.13708,2011.6
2026-04-05T13:05:00Z,-25.06192,-50.13824,2257.0
2026-04-05T13:06:00Z,-25.06375,-50.13899,2502.4
2026-04-05T13:07:00Z,-25.06555,-50.13951,2747.8
2026-04-05T13:08:00Z,-25.06737,-50.13991,2993.2
2026-04-05T13:09:00Z,-25.06921,-50.14003,3238.6
2026-04-05T13:10:00Z,-25.07093,-50.13978,3484.0
2026-04-05T13:11:00Z,-25.07241,-50.13915,3729.4
2026-04-05T13:12:00Z,-25.07365,-50.13824,3974.8
2026-04-05T13:13:00Z,-25.07470,-50.13720,4220.2
2026-04-05T13:14:00Z,-25.07558,-50.13624,4465.6
2026-04-05T13:15:00Z,-25.07625,-50.13560,4711.0
2026-04-05T13:16:00Z,-25.07665,-50.13552,4956.4
2026-04-05T13:17:00Z,-25.07677,-50.13616,5201.8
2026-04-05T13:18:00Z,-25.07668,-50.13726,5447.2
2026-04-05T13:19:00Z,-25.07637,-50.13858,5692.6
2026-04-05T13:20:00Z,-25.07578,-50.13982,5938.0
2026-04-05T13:21:00Z,-25.07480,-50.14068,6183.4
2026-04-05T13:22:00Z,-25.07335,-50.14107,6428.8
2026-04-05T13:23:00Z,-25.07139,-50.14106,6674.2
2026-04-05T13:24:00Z,-25.06922,-50.14085,6919.6
2026-04-05T13:25:00Z,-25.06719,-50.14066,7165.0
2026-04-05T13:26:00Z,-25.06525,-50.14049,7410.4
2026-04-05T13:27:00Z,-25.06336,-50.14034,7655.8
2026-04-05T13:28:00Z,-25.06123,-50.14005,7901.2
2026-04-05T13:29:00Z,-25.05878,-50.13957,8146.6
2026-04-05T13:30:00Z,-25.05593,-50.13883,8392.0
2026-04-05T13:31:00Z,-25.05269,-50.13782,8637.4
2026-04-05T13:32:00Z,-25.04937,-50.13659,8882.8
2026-04-05T13:33:00Z,-25.04606,-50.13519,9128.2
2026-04-05T13:34:00Z,-25.04288,-50.13374,9373.6
2026-04-05T13:35:00Z,-25.03989,-50.13233,9619.0
2026-04-05T13:36:00Z,-25.03701,-50.13088,9864.4
2026-04-05T13:37:00Z,-25.03412,-50.12927,10109.8
2026-04-05T13:38:00Z,-25.03121,-50.12748,10355.2
2026-04-05T13:39:00Z,-25.02813,-50.12528,10600.6
2026-04-05T13:40:00Z,-25.02482,-50.12263,10846.0
2026-04-05T13:41:00Z,-25.02112,-50.11945,11091.4
2026-04-05T13:42:00Z,-25.01667,-50.11556,11336.8
2026-04-05T13:43:00Z,-25.01145,-50.11096,11582.2
2026-04-05T13:44:00Z,-25.00562,-50.10594,11827.6
2026-04-05T13:45:00Z,-24.99938,-50.10088,12073.0
2026-04-05T13:46:00Z,-24.99273,-50.09578,12318.4
2026-04-05T13:47:00Z,-24.98588,-50.09048,12563.8
2026-04-05T13:48:00Z,-24.97919,-50.08476,12809.2
2026-04-05T13:49:00Z,-24.97267,-50.07861,13054.6
2026-04-05T13:50:00Z,-24.96632,-50.07203,13300.0
2026-04-05T13:51:00Z,-24.96012,-50.06511,13545.4
2026-04-05T13:52:00Z,-24.95407,-50.05788,13790.8
2026-04-05T13:53:00Z,-24.94817,-50.05035,14036.2
2026-04-05T13:54:00Z,-24.94244,-50.04267,14281.6
2026-04-05T13:55:00Z,-24.93703,-50.03561,14527.0
2026-04-05T13:56:00Z,-24.93196,-50.02926,14772.4
2026-04-05T13:57:00Z,-24.92723,-50.02360,15017.8
2026-04-05T13:58:00Z,-24.92283,-50.01863,15263.2
2026-04-05T13:59:00Z,-24.91889,-50.01421,15508.6
2026-04-05T14:00:00Z,-24.91546,-50.01023,15754.0
2026-04-05T14:01:00Z,-24.91255,-50.00670,15999.4
2026-04-05T14:02:00Z,-24.91017,-50.00359,16244.8
2026-04-05T14:03:00Z,-24.90830,-50.00093,16490.2
2026-04-05T14:04:00Z,-24.90679,-49.99874,16735.6
2026-04-05T14:05:00Z,-24.90528,-49.99719,16981.0
2026-04-05T14:06:00Z,-24.90375,-49.99626,17226.4
2026-04-05T14:07:00Z,-24.90221,-49.99596,17471.8
2026-04-05T14:08:00Z,-24.90065,-49.99629,17717.2
2026-04-05T14:09:00Z,-24.89908,-49.99726,17962.6
2026-04-05T14:10:00Z,-24.89749,-49.99885,18208.0
2026-04-05T14:11:00Z,-24.89589,-50.00107,18453.4
2026-04-05T14:12:00Z,-24.89430,-50.00389,18698.8
2026-04-05T14:13:00Z,-24.89295,-50.00689,18944.2
2026-04-05T14:14:00Z,-24.89192,-50.00993,19189.6
2026-04-05T14:15:00Z,-24.89121,-50.01301,19435.0
2026-04-05T14:16:00Z,-24.89081,-50.01614,19680.4
2026-04-05T14:17:00Z,-24.89073,-50.01930,19925.8
2026-04-05T14:18:00Z,-24.89096,-50.02250,20171.2
2026-04-05T14:19:00Z,-24.89151,-50.02575,20416.6
2026-04-05T14:20:00Z,-24.89236,-50.02903,20662.0
