datetime,latitude,longitude,altitude
2026-03-31T13:00:00Z,-25.05520,-50.12820,1030.0
2026-03-31T13:01:00Z,-25.05550,-50.12981,1275.4
2026-03-31T13:02:00Z,-25.05583,-50.13200,1520.8
2026-03-31T13:03:00Z,-25.05613,-50.13438,1766.2
2026-03-31T13:04:00Z,-25.05635,-50.13627,2011.6
2026-03-31T13:05:00Z,-25.05636,-50.13740,2257.0
2026-03-31T13:06:00Z,-25.05600,-50.13775,2502.4
2026-03-31T13:07:00Z,-25.05512,-50.13742,2747.8
2026-03-31T13:08:00Z,-25.05356,-50.13643,2993.2
2026-03-31T13:09:00Z,-25.05138,-50.13490,3238.6
2026-03-31T13:10:00Z,-25.04881,-50.13321,3484.0
2026-03-31T13:11:00Z,-25.04596,-50.13152,3729.4
2026-03-31T13:12:00Z,-25.04282,-50.12990,3974.8
2026-03-31T13:13:00Z,-25.03930,-50.12829,4220.2
2026-03-31T13:14:00Z,-25.03535,-50.12670,4465.6
2026-03-31T13:15:00Z,-25.03099,-50.12499,4711.0
2026-03-31T13:16:00Z,-25.02635,-50.12305,4956.4
2026-03-31T13:17:00Z,-25.02159,-50.12086,5201.8
2026-03-31T13:18:00Z,-25.01698,-50.11853,5447.2
2026-03-31T13:19:00Z,-25.01257,-50.11619,5692.6
2026-03-31T13:20:00Z,-25.00836,-50.11395,5938.0
2026-03-31T13:21:00Z,-25.00415,-50.11181,6183.4
2026-03-31T13:22:00Z,-24.99977,-50.10962,6428.8
2026-03-31T13:23:00Z,-24.99499,-50.10720,6674.2
2026-03-31T13:24:00Z,-24.99001,-50.10454,6919.6
2026-03-31T13:25:00Z,-24.98500,-50.10172,7165.0
2026-03-31T13:26:00Z,-24.98044,-50.09935,7410.4
2026-03-31T13:27:00Z,-24.97640,-50.09759,7655.8
2026-03-31T13:28:00Z,-24.97278,-50.09664,7901.2
2026-03-31T13:29:00Z,-24.96953,-50.09650,8146.6
2026-03-31T13:30:00Z,-24.96653,-50.09711,8392.0
2026-03-31T13:31:00Z,-24.96366,-50.09836,8637.4
2026-03-31T13:32:00Z,-24.96042,-50.09990,8882.8
2026-03-31T13:33:00Z,-24.95673,-50.10170,9128.2
2026-03-31T13:34:00Z,-24.95213,-50.10372,9373.6
2026-03-31T13:35:00Z,-24.94655,-50.10595,9619.0
2026-03-31T13:36:00Z,-24.94024,-50.10838,9864.4
2026-03-31T13:37:00Z,-24.93335,-50.11099,10109.8
2026-03-31T13:38:00Z,-24.92601,-50.11386,10355.2
2026-03-31T13:39:00Z,-24.91859,-50.11720,10600.6
2026-03-31T13:40:00Z,-24.91111,-50.12104,10846.0
2026-03-31T13:41:00Z,-24.90354,-50.12508,11091.4
2026-03-31T13:42:00Z,-24.89583,-50.12903,11336.8
2026-03-31T13:43:00Z,-24.88799,-50.13290,11582.2
